,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
215,-22.77592895,-43.38722585,Sao Joao De Meriti,2.0,0.0,0.0,sex
216,-22.778152475,-43.359815325,Sao Joao De Meriti,5.0,3.0,0.0,sex
217,-22.790060325,-43.40080275,Sao Joao De Meriti,3.0,1.0,0.0,sex
218,-22.788195533333333,-43.337050366666666,Sao Joao De Meriti,2.0,1.0,0.0,sex
219,-22.795725333333333,-43.38714516666667,Sao Joao De Meriti,2.0,1.0,0.0,sex
220,-22.67946441,-43.61234199,Japeri,6.0,4.0,0.0,seg
221,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,seg
222,-22.652515,-43.5783183,Japeri,1.0,0.0,0.0,seg
223,-22.63958735,-43.6370265,Japeri,1.0,1.0,0.0,seg
224,-22.67946441,-43.61234199,Japeri,6.0,4.0,0.0,ter
225,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,ter
226,-22.652515,-43.5783183,Japeri,1.0,0.0,0.0,ter
227,-22.63958735,-43.6370265,Japeri,1.0,1.0,0.0,ter
228,-22.67946441,-43.61234199,Japeri,6.0,4.0,0.0,qua
229,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,qua
230,-22.652515,-43.5783183,Japeri,1.0,0.0,0.0,qua
231,-22.63958735,-43.6370265,Japeri,1.0,1.0,0.0,qua
232,-22.67946441,-43.61234199,Japeri,6.0,4.0,0.0,qui
233,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,qui
234,-22.652515,-43.5783183,Japeri,1.0,0.0,0.0,qui
235,-22.63958735,-43.6370265,Japeri,1.0,1.0,0.0,qui
236,-22.67946441,-43.61234199,Japeri,6.0,4.0,0.0,sex
237,-22.9481946,-43.3632088,Japeri,1.0,0.0,0.0,sex
238,-22.652515,-43.5783183,Japeri,1.0,0.0,0.0,sex
239,-22.63958735,-43.6370265,Japeri,1.0,1.0,0.0,sex
